-2.777989382557034467e-02,3.223848189067905073e-02,-5.873577333176556448e-02,-9.099143358112200819e-02,7.790240408464160771e-02,1.725967280837332196e-01,3.745726180558602014e-02,-1.424318197079432790e-04,1.514428090707315155e-01,1.476627368712251330e-02,8.955699212290153463e-03,-5.159375231737834550e-02,3.725990205985736659e-02,1.636570672663024417e-01,1.071911240117296021e-01,-6.394119612995458057e-02,5.602013467477773290e-02,4.969013209537597592e-02,1.423796501803941406e-01,4.605739773070582216e-02,4.806715480361110904e-02,1.099126092933355170e-01,3.240479792074411891e-02,-2.350808977627090804e-02,-5.691789883398714472e-02,3.268034884890985148e-01,1.918527910716899196e-02,8.695743474104841025e-03,1.237715485733491411e-01,9.710801394773135864e-02,8.668266788650301480e-02,6.888955026791818148e-02,-7.281651700965698082e-02,1.463163206248605241e-01,7.272489015516209188e-02,-1.265647076922759781e-02,6.172415711407957389e-02,-3.003758557429043671e-02,1.333400017178354713e-01,-1.857828732560490026e-01,2.285186182847816216e-02,6.003472495943456000e-01,-5.623283575883142316e-02,1.222762604662321895e-01,1.214098068920304724e-01,-1.301923547988850967e-02,-1.121224828682491730e-02,-1.026438704707760691e-01,-6.237628521143042531e-02,9.249437777664788751e-02,-7.813575950444973106e-02,2.262620082719536685e-02,-3.852835759496909401e-02,6.780881910085719833e-01,-1.470974641302928987e-01,2.929210118174815566e-02,9.246702318254536312e-02,3.809196139739519094e-01,2.369402178795244895e-01,-3.483567373630135078e-02,-2.246763158427414128e-02,-7.548723724839356830e-02,3.904565866105966926e-02,1.495845164951946915e-01,4.703311662600246496e-02,-6.256765477971036604e-02,2.180330633688837630e-02,5.817711408117841321e-02,-2.251230027138123244e-02,1.057402606213806301e-01,1.905306090329155921e+01,8.925914667931014734e-02,-1.353902665658106991e-02,-3.732263895736287473e-02,-5.919048992262491288e-02,5.962125312890019513e-02,-2.430204083814050536e-02,-1.367035116140188633e-01,6.207470212426614148e-02,9.392746587725568641e-02,2.026845697843869878e-02,-5.119390685209358749e-02,3.760758556752316628e-02,-1.786281226796047616e-01,-1.293147167325221503e-01,2.375589433101552364e-02,2.942653635713450566e-02,1.909337306559739378e-01,-1.580543921302930699e-01,7.546992191729259836e-03,2.404833060477307854e-02,9.337335037443421359e-02,4.165054656975451797e-02,3.332538690728736180e-02,2.762864250233587615e-02,-1.595712687719736400e-01,6.905635455163601845e-06,-1.396308043716535385e-01,-2.891155259800142277e-02,-3.686919701126090826e-02,1.534963514920874295e-02,-3.983484382139650809e-02,1.348716613572709111e-01,-2.747335014165732184e-02,4.303397255649468733e-02,1.304450972739924774e-01,4.355383936213434726e-02,1.098558074631757336e-01,2.836260738122509673e-01,-9.150091585084361989e-03,-1.419449331068000676e-02,-3.878244147269195585e-02,-6.962976883164583193e-03,2.070201663931565961e-01,9.440518913433026960e-02,1.029884586940092855e-01,-2.133285960752003343e-02,-7.717891931694959018e-02,7.908289770621292070e-02,3.683382991019407832e-02,-2.704305335696632114e-03,2.863289042900911407e-02,2.710418636135988324e-01,6.773807103351027481e-02,-7.931941034962883275e-02,-3.253817716252692394e-02,1.260159082645987971e-01,1.835373733357421322e-01,5.314668732967838677e-02,-2.027942690808700460e-02,5.057430502044577697e-02,-1.365657841219020396e-01,8.088481729614892257e-02,1.272742773073684552e-01,2.642190163744114265e-02,1.172705776032349489e-01,-5.949898279021927083e-02,-1.178686066874765209e-01,-1.922864589616819428e-02,2.959770387995643709e-02,-1.720545363850722653e+00,1.064584151167815990e-01,1.637698886257920039e-01,1.322194905968998024e-01,8.672845051234623348e-02,7.719842756719571542e-01,-5.853628600408359792e-03,-3.703066575605234306e-02,-9.724131886289312521e-02,-7.065211028778904667e-02,8.346380274223738627e-02,-7.222803500965566635e-03,2.991396864182751386e-02,-1.190537735533094277e-01,-7.438410404397630127e-02,3.476409518064735304e-02,8.098486616027197882e-02,3.513148405032659460e-02,-2.914049896223095196e-02,5.337299963699654315e-02,3.872000189303016759e-02,-1.193236128230141108e-01,-1.241218199515036480e-01,3.302273826123074824e-02,2.535502786078865922e-01,2.152712995163240939e-01,3.356366618448075601e-01,-2.020398169537426791e-02,4.367481438635856944e-02,-4.916098243818389085e-02,2.617399951004486733e-02,-5.612584368983872252e-02,8.793516436665831104e-02,3.253039668300567594e-02,6.450279649098267232e-02,-4.932839754179631220e-02,-9.223777383352737419e-03,5.456320674177636554e-02,-3.618803049911336472e-02,-2.344745867921578866e-02,5.389148970537580019e-02,8.146048187753955963e-03,1.156326164933336488e-02,-1.736972731492328337e-02,1.925921685664481672e-02,7.201634910797195810e-02,-5.018324769963136006e-02,1.049004847387346312e-02,3.242846902272353282e-02,-1.332499144429861448e-01,1.669938643254958721e-01,2.184129314704398583e-02,6.907701058833722041e-02,-2.131633298453402547e-01,2.830725128737405782e-01,1.203236732776167689e-01,-1.076549135465154714e-03,1.412968632925331036e-01,-6.686311852139810441e-02,8.950249850626255943e-02,-5.944559364019317595e-03,-4.352738704138730402e-02,-5.110546467638220347e-02,8.909548525226061721e-02,-1.299433033783136023e-02,3.534176862969659605e-02,3.875707409668199040e-03,-7.385702151571531260e-02,4.108480340783647600e-02,4.461175205147510647e-02,2.169165580007378913e-01,-4.102645002535332958e-02,2.412103728700978611e-01,1.995547899202433292e-02,1.425117894268705110e-01,1.998004999416602423e-01,6.981136085905836897e-02,-7.543185162146464652e-03,8.754699185159796337e-02,-2.721764297272453656e-02,-1.167880534208382837e-01,5.240579898305450235e-02,2.010166963582052935e-01,3.892704144112255765e-02,9.979252856198435051e-01,7.255532241393319870e-02,-1.359518961348394617e-01,-1.294516504524088028e-02,-2.432562089545283260e-02,-1.203967661930179650e-01,2.880257635220438428e-01,1.480207615358919704e-01,1.866773624044684721e-02,5.614713402630049088e-02,3.492754564800067130e-02,-8.993519698497487447e-02,-7.863343644135026289e-02,-1.430482092161826646e+00,2.132261460578793039e-02,-8.960296850239435340e-02,7.308640304921294739e-02,7.525250650528871044e-02,4.544814181388976554e-02,-9.992701406033821510e-02,5.797199020892132050e-03,-1.613630505752508895e-02,-9.352177084639115567e-02,8.087528853933147188e-02,1.562873460347362908e-01,6.646763838226651955e-02,-1.147242033608112388e-01,-1.445995905873737608e-01,2.209741931840649987e-01,-6.101563917776760965e-02,8.257694052975744770e-03,3.054693633421082799e-01,-3.806292564696300840e-02,1.192138943538006146e-01,5.895623241515082075e-02,-2.453474397256049516e-02,-1.678412672244607107e+00,9.696017923514227421e-02,8.944882944393568736e-02,-1.067098358908845912e-01,-1.661837569778694124e-01,1.892028806080722492e-01,-1.093983173764635775e-01,-8.569868339687435055e-02,-1.978881175490200262e-01,1.666437499757297547e-01,-2.740583692894235646e-02,1.460807031705842196e-01,-6.486974246191384505e-03,2.810995946845831414e-02,-8.032592844745424510e-02,6.878005313782967201e-02,5.619601582459261835e-02,-1.127032741048279579e-01,1.900231743847227150e-01,-2.833318079757444694e-02,1.591330303809845026e-01,1.875039506728771177e-01,-9.654784056959533900e-02,5.070439566710765317e-02,-4.091383046525066958e-02,5.770643122067729142e-02,1.492028876053201059e-01,-8.239118896013294946e-02,-4.135992281966521106e-02,2.130570192100951499e-01,3.967088590832629040e-03,8.091897123054797580e-02,4.617102680754665844e-03,1.743780116713777029e-01,5.604822617316250755e-01,7.029958693265905834e-02,-3.618246573246117204e-02,3.507733494849188394e-02,-4.008351479867239275e-02,-4.628229329844365386e-02,-1.595788213200110064e-02,8.198960102520529147e-02,6.372662216296900994e-02,-7.447857843346779305e-02,-1.294604455850313918e-01,1.426129062664120983e-01,5.617898646009722441e-02,3.331279912424515988e-02,-1.188173348828705095e-01,3.526427717746196122e-01,1.224067462057935735e-01,7.826011019695012019e-03,7.023496238045776052e-02,-3.964760613065324568e-01,-1.039433489576376130e-01,2.868986725913366329e-02,2.237243702089685218e-02,4.478748166786758467e-02,-2.120549094681116811e-02,-1.586126606346226486e-01,-5.185251014393494479e-02,-5.985030026766807731e-02,2.497079373049741757e-01,-1.486416665179679866e-02,5.656327871622512243e-02,2.070179839964502444e-01,-6.474842987415457829e-02,-2.968843607553036616e-03,-9.390770297774242437e-02,3.645428132425121426e-02,1.195494027910084661e-01,1.783581196825995488e-02,5.198943999219329121e-02,4.763986446338043523e-02,-1.440337545522009377e-01,1.120109282231153275e-01,6.493270980379806101e-02,6.433401896048654423e-02,-8.304167261191684052e-03,-8.092629327472468034e-03,3.278197452596227912e-02,1.216572965336689405e-01,2.086089678563581018e-02,-8.361899724570748260e-02,1.312403510632569881e-01,-1.283528061433378796e-02,3.367378525664159461e-02,2.083329274534129194e-01,-4.884488157009230641e-02,1.792866030797961863e-01,1.374648228195803623e-01,-1.706573043814749863e-02,-6.140892096182465343e-02,-7.183087982922065073e-02,4.407679584485253710e-02,5.226666420280128011e-02,-6.921685639160032877e-02,-7.043709456907333577e-02,9.284207380878932436e-02,-6.384598621794897177e-02,4.775397453658469099e-02,9.258839992864040247e-02,-8.700517929345565060e-02,1.539586374173517735e-01,5.846920417391174990e-02,-8.303579894101134617e-02,-6.632945198469190895e-02,-1.586285599215190301e-01,-1.213028623204894137e-02,-7.622646553583787600e-03,1.269535250525265779e-01,-2.051617467201122952e-02,-4.584889899380072131e-02,1.371009851108810074e-01,7.837577202269929710e-02,-4.830552563470157101e-02,-2.143907690209579942e-01,-3.086923441547583663e-02,-2.002004926496434717e-02,-1.168971636015830040e-01,1.384538328851434297e-01,-6.257321936709639432e-02,2.359283185599279561e-02,1.134978211132218889e-01,-4.082941328317420127e-02,3.182597998961377017e-02,2.904143051202629291e-02,1.391732041821219512e-01,-1.425615419207444841e-02,-1.588635155034666402e-01,-9.246921213031158993e-02,-8.202092671161733198e-03,-5.868239896913975823e-02,1.999797057968379435e-03,1.414678979237608270e-01,2.262145482133178787e-01,5.482178154356271982e-01,-2.653550923495267069e-02,2.764102615951619796e-02,1.339612812968637122e-02,2.107672288584628087e-02,1.566494375715200837e-01,-5.776869468594096613e-02,7.760451135416934765e-02,-9.675342897538988796e-01,7.257006058173817720e-02,-5.374432867692024302e-02,1.161140425807962034e-01,1.802888162127416630e-03,-7.016141239203585803e-03,1.588729866921164552e-02,-7.645187607708996136e-02,2.314129141977162296e-01,1.673514459058825787e-01,8.431905663824984520e-02,2.854377526561975853e-01,8.913533239118499873e-02,-9.006341703987236214e-02,-2.048217804573988082e-02,-9.616496234035180890e-02,5.648690852509025140e-02,-6.087005862118208960e-02,3.543786720140868624e-02,-8.010761780860508122e-03,6.231961938295988573e-02,5.931042927039296975e-02,1.736226978141767324e-02,4.339465356105697696e-02,-6.928297206598874047e-02,3.111433956773723697e-02,1.316892923330106879e-01,1.025133305072511818e-02,2.597095911523579839e-02,3.166621289322044119e-02,-5.731581057699085269e-02,-1.128617902559457820e-01,2.372598583151314198e-03,4.218207586546150051e-02,-5.245638210944456731e-02,7.066959558688409859e-02,6.335487032459075074e-02,-3.970576886436389535e-02,8.080675306409161596e-02,4.236520942137147333e-02,9.211487128106667088e-02,7.047883506604153414e-01,7.735293654999199353e-02,6.389970226837098088e-02,-1.387291485328316643e-01,-1.682339150295585756e-02,5.028822552506041071e-02,9.868290156786183043e-02,-2.036241297533915307e-03,-5.390608881005752584e-02,-1.345258095538624521e-01,1.178767733489612252e-01,1.435462558366283059e-01,-7.928959240639109340e-02,5.276414553083858677e-02,1.702524258652973466e-01,-1.308420877317037767e-01,1.414848744276152037e-01,1.315961308252600881e-01,2.390651264493408312e-02,2.350761321635885803e-01,5.465640624339143661e-02,9.463206871594569414e-01,-2.641658308246097250e-02,-9.476654664765178648e-02,2.938600753681907540e-01,-1.095128704456392876e-01,1.067544262038648273e-01,-1.204706435021875160e-01,-5.880910349678465480e-03,-2.090494112082002566e-03,8.594888029866538937e-02,-8.563400975665430570e-02,-1.267116843746221300e-01,-1.168822008286685976e-01,6.406890999443062840e-02,-4.998153865300578036e-02,-3.588467605852670855e-02,1.883739698008419228e-01,-1.770700722858664644e-01,1.266534778849878751e-01,1.002623476094868793e-02,-6.325895237314458665e-03,-6.721611118915629679e-02,4.720617804617022184e-02,-4.329395427887107461e-02,2.914239866201430787e-02,7.503181546135866131e-02,2.829654506274913075e-04,1.043387526390218145e-01,1.419391012377435868e-01,-4.381040086540848866e-01,9.558860799174548339e-02,1.052415623396419225e-01,1.608848496647518611e-01,1.081646386083828966e-02,-7.563105854626907959e-03,9.586731267354001162e-02,-4.644442440620091123e-02,3.231004414814810793e-02,4.098876269695456154e-01,-1.443437023251222528e-01,1.037796369253986550e-01,-3.569921492765160825e-02,9.475770664067134728e-04,-8.358306846076443697e-02,4.938008131384627811e-03,-1.229127795191693219e-02,9.763112981132444912e-02,2.956150311748875683e-03,3.131337007283369750e-02,1.189786016383731770e-01,1.972425045519415193e-02,-9.546616584095665020e-03,2.522218016787615424e-02,-7.441196502061607487e-02,3.848892731830894087e-02,-6.546696968733214939e-02,1.601123611573901651e-01,-2.056999915349044458e-02,3.332870893875240076e-02,2.915793234764701286e-02,9.665650168967573896e-02,2.893411694347751140e-01,8.786108307713030863e-01,3.191567666761579991e-02,5.133154589181848637e-02,-2.370073896810530045e-01,-4.962517067634611978e-01,-2.276120300768783022e-02,-6.468732321771261673e-02,-7.803770242811916558e-02,5.621069186446884386e-02,-1.951901787035947022e-01,1.580713448365781981e-01,-1.990325740996718926e-02,5.836521126280684590e-03,-3.741560162602002026e-02,5.948765723476229922e-02,-7.377945894978400754e-03,1.954948513824690814e-01,1.400257563606083500e-01,1.364635389817095978e-01,1.166385802447028434e-02,-4.908860448874122033e-03,-1.344971478924722463e-01,4.323741202990988991e-02,-1.192104652444314905e-01,-5.697197619077391806e-02,4.417709389132169762e-02,1.431437277086249626e-01,-3.424255733530531635e-03,7.969831878865483998e-02,1.205928893193524906e-02,1.240100584805651357e-02,3.837548047013063235e-02,-3.778575872661978780e-02,-1.307348100352381803e-01,5.968573856280665058e-02,7.458452461205999917e-02,1.067747289987790449e-01,6.449987766327536232e-02,8.939161183642083119e-02,-2.041141485273369541e-02,9.149549879123411444e-02,4.007340781497792381e-02,8.717242070189568093e-02,5.628263106181287390e-02,3.682583514288613469e-02,1.122312111854830395e-02,1.622290283584295126e-02,6.024484759671378670e-02,-1.207569651426382562e-01,2.749497936775092272e-02,-5.382815892655795631e-03,-8.588550786864493358e-02,-1.801194607415120691e-02,1.857271850945105274e-01,4.711632369295226880e-04,2.751832537031396325e-02,-1.696871577123144625e-01,-3.835499728466457842e-02,-7.477983050089410944e-02,1.199805004230845157e-01,9.030834487083758133e-02,-4.864784863713685764e-02,-2.093542827079715452e-02,7.975071412618784869e-03,1.724830248449759351e-01,-1.223275933199532810e-02,4.085763964964917935e-03,-5.152030615573673089e-02,-1.480881617246275483e-01,8.879589778058104288e-02,5.844175754250898781e-03,1.538761295995508538e-01,-3.016929240177494975e-01,-2.942102131042617641e-02,2.218526465802693193e-01,8.426096328082803566e-02,-1.518062635769165392e-01,7.840230383400256797e-02,1.071429004962757142e-01,1.680908721322783156e-02,-1.675910711261165002e-04,4.485106752745856434e-02,6.722806647129278557e-02,-5.945853438330501312e-02,9.379831760759686776e-02,-1.044081032225453558e-02,-3.669743059652676165e-02,2.485064359198066453e-02,3.073402729447546541e-02,1.638620065177847640e-01,1.196240313696882163e-01,4.243414958840611290e-02,-9.952916827487999496e-02,1.172225004273396709e-01,1.065454917963430670e-02,-6.346301486098557265e-02,1.149970013267566371e-01,6.714809851562685353e-03,1.133374287186500740e-01,-6.538949406029540001e-02,-1.231113460944120719e-02,1.021675314678377466e-01,-4.275727199189923167e-01,1.847116905846069579e-01,-2.929520644995829010e-02,-8.699136696412450298e-02,-6.979530522347798804e-02,2.289193313235082100e-02,-4.790278743512313420e-02,4.373740424746670047e-02,2.117490101635300520e-02,1.274031193972239608e-02,7.589624462301002017e-02,1.123977251611690820e-01,1.174871154609846355e-02,6.286820901457254585e-02,2.147535543203653655e-02,7.883682686762670533e-02,-7.024581000491421368e-02,1.269067919766344865e-01,-1.157311035924462987e-02,8.087010122163382220e-02,2.022158965747401435e-02,1.154922229530481459e-01,3.428942415729129695e-02,-6.710949182316197636e-02,1.527970680501886946e-01,-1.126106074300941944e-02,1.841520080953246707e-01,1.321351156002947835e-01,3.853951417971545473e-02,-7.814986209884354496e-02,1.381442420052601261e-01,-7.110382673431941969e-02,8.400995930478608043e-02,8.359010956954781094e-03,3.002748213619861259e-02,1.760163815037542670e-02,4.055062393490552752e-01,9.644909680120684892e-02,3.038478906780456845e-01,-1.487358933206416219e-02,-6.325919416501872561e-02,7.048009916231771921e-02,5.772384367155627971e-02,2.054022420739183563e-01,-5.579392844936305676e-03,-2.170700568876710257e+00,7.322945367221835034e-02,-8.665150910500874284e-03,-5.374819507311995315e-02,4.312027961656485914e-02,-9.783419410893889889e-02,-3.132969273950016176e-02,-1.342329872697662907e-01,-2.768824469737085625e-01,-8.949633792323100079e-02,1.213228542771132290e-01,-6.616769864613392116e-02,2.568625446511746749e-02,1.382990220155802807e-01,3.637343010083698286e-02,8.057369663346539146e-02,-9.209594908135594615e-02,2.169701111645415750e-02,-5.031920555974797593e-02,-9.565879081978911902e-02,1.863002651167948720e-01,-1.225731501873529410e-02,-4.981869189762863637e-02,-3.258385899034176719e-02,2.794546233584091835e-02,7.651772613684061641e-02,1.030625689930402961e-01,5.326936375036567251e-02,6.600827356004655699e-02,2.344351197588032121e-01,3.513242326009929917e-02,-9.620766479763156909e+00,1.160331147117081921e-02,-4.506725243321039152e-03,1.007404571433233309e-01,2.153477088685125940e-01,-1.626410409526570233e-01,1.766135953592365762e-02,1.228566253790480678e-02,-5.979986066279131818e-02,-4.116488353889141694e-03,-1.991729184569342864e-02,-1.054881926464794756e-01,6.168405521516943241e-02,3.576909368792669658e-02,6.548701490175165563e-02,7.324037432950880264e-03,2.630970023365027458e-02,-8.974146018910512945e-02,-5.832991163681066488e-02,2.410068777709233404e-02,-7.269524920601576345e-02,2.586736453625549520e-02,8.593601279973761553e-02,-1.195025084595955495e-01,-5.952292624418197703e-02,2.599543729523952004e-02,-2.191810982414640722e-03,-1.418855975948868919e-01,3.050383845647307648e-03,-5.857523706440700278e-02,-3.796508162325976099e-02,4.919750490427027972e-02,4.551029856535371287e-02,4.202913588915750676e-02,8.898014942381390902e-02,1.336353241413514303e-01,2.500413453292197816e-02,-4.517884097429626655e-02,1.024846477872600331e-01,-1.004629432412932344e-01,1.121727757631225120e-01,-1.682543118291147943e-01,-2.063980237159565231e-02,9.982478540748417062e-02,-1.073862844425823165e-01,1.808791813042642249e-01,7.756120993585863266e-02,4.885757900124851338e-02,9.415623101565855080e-02,-7.756145923172340535e-03,-2.569638394191398056e-02,2.872947147518128616e-02,-2.009626224573900916e-02,-1.110778040603417269e-02,1.146502275000468307e-01,9.009572129108084360e-02,1.592549164596338551e-01,-8.666802187899046162e-02,6.617231350370206266e-02,6.125515026171255567e-02,1.083035819039921896e-02,4.461305623340991455e-02
